ownerUsername,postUrl,timestamp,likesCount,id,text,Sentimento,Pontuacao
crabsebrae,https://www.instagram.com/p/CnFQh4SrS-A/,2023-01-10T17:34:46.000Z,0,17950139396454434,@jbedicoes trabalho lindo demais🤩💛,positive,"0,986641"
crabsebrae,https://www.instagram.com/p/CnFQh4SrS-A/,2023-01-10T17:35:00.000Z,1,17982099730853222,@mineirinhartista 😍😍,positive,"0,989539"
crabsebrae,https://www.instagram.com/p/CnFQh4SrS-A/,2023-01-10T17:35:08.000Z,0,17941009016389595,@tramacasa 🤩💛✨,positive,"0,929539"
crabsebrae,https://www.instagram.com/p/CnFQh4SrS-A/,2023-01-10T17:35:30.000Z,1,17924648549633617,@silva.danif 🤩💛✨,positive,"0,922706"
crabsebrae,https://www.instagram.com/p/CnFQh4SrS-A/,2023-01-10T17:35:51.000Z,0,18339396298000738,@li_cantanhede 🤩💛✨,positive,"0,929539"
spadoniartesanatos,https://www.instagram.com/p/CnNEDLiO4nZ/,2023-01-10T23:03:39.000Z,0,17969965463036612,👏👏👏👏,positive,"0,962238"
perfilar.labirinto,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-11T15:08:50.000Z,0,17978399602800454,👏👏👏👏,positive,"0,962238"
brunapelegrino1,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-11T15:39:25.000Z,1,17881019420790674,Apaixonada ❤️,positive,"0,98799"
silviainfinito50,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-11T17:29:40.000Z,2,17955471938175932,@rosiane42km Que tal outra vez novamente?,neutral,0
apfonte,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-11T19:51:04.000Z,1,18001064485602535,❤️❤️❤️❤️❤️,positive,"0,998982"
rosiane42km,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-11T20:02:05.000Z,1,17963798957280028,@suelyinfinito50 partiu,negative,"-0,370748"
patriciasatyro,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-12T09:58:59.000Z,1,17958250874134947,Qual o valor do ingresso por favor ?,neutral,0
crabsebrae,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-12T14:14:55.000Z,1,18158907940273908,@patriciasatyro o CRAB é gratuito 🤩💛,positive,"0,917859"
crabsebrae,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-12T14:15:04.000Z,1,18067104118322619,@suelyinfinito50 venhaaa🤩💛,positive,"0,923425"
crabsebrae,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-12T14:15:10.000Z,1,17988897235704164,@apfonte 🤩🤩💛,positive,"0,897598"
crabsebrae,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-12T14:15:21.000Z,0,18040723105408417,@brunapelegrino1 nós também 🤩😍💛,positive,"0,975552"
silviainfinito50,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-12T14:35:18.000Z,0,17991865555659713,@ Iremos sim !,neutral,0
carlamonnerat,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-12T18:37:31.000Z,1,17971658024060532,"Foi maravilhoso!!! É muito mágico o que o CRAB possibilita!! Para cada estado/região que vem “ocupar” o RJ a equipe profissa, humana, criativa e empática do @crabsebrae faz magia pra gente se sentir naquele lugar, estar com aquelas pessoas, sentir aquela energia, se lambuzar em delícias de lá e entender, com todos os sentidos, a relevância desse trabalho!! Viva o artesanato brasileiro!!! Viva o Sebrae no apoio total aos artesãos !! E viva o CRAB, pancada de gente da mais alta qualidade he he 😍❤️🙌",positive,"0,931405"
marlenenogueira.turismo.rio,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-12T19:10:01.000Z,1,18020173477482130,Lindo demais! ❤️,positive,"0,978161"
moniqueleres,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-12T20:40:16.000Z,1,17871755768819923,@lucax_p,neutral,0
lucax_p,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-12T20:40:44.000Z,0,17957931677145102,@moniqueleres a gente tem q ir,negative,"-0,696112"
moniqueleres,https://www.instagram.com/p/CnR1k-SO_By/,2023-01-12T20:41:08.000Z,1,17973335926989950,@lucax_p essa já é outraaa,negative,"-0,34318"
clauesuascoisas,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T01:16:34.000Z,1,17915490515597615,"Poxa, que legal ❤️",positive,"0,933547"
guidolima,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T04:31:04.000Z,1,18022530202461928,👏👏👏❤️😍,positive,"0,995127"
marielzarodriguezjp,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T10:44:28.000Z,1,18338768632040152,😍😍😍,positive,"0,996442"
sebraepb,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T14:25:24.000Z,1,17979089833798170,Nossa Paraíba muito bem representada! 💙,positive,"0,882386"
crabsebrae,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T16:59:14.000Z,0,17998183006611956,@sebraepb que delícia que é ter a Paraíba aqui no CRAB🤩💛✨,positive,"0,977978"
crabsebrae,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T16:59:23.000Z,0,17876723807761624,@marielzarodriguezjp 🤩💛✨,positive,"0,929539"
crabsebrae,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T16:59:29.000Z,1,17858372753847549,@guidolima 🤩💛✨,positive,"0,929539"
crabsebrae,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T16:59:41.000Z,1,17868572351835574,"@clauesuascoisas demais, né?",negative,"-0,299087"
crabsebrae,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T16:59:52.000Z,1,17991496651730567,@marlenenogueira.turismo.rio  foi incrível 🤩💛,positive,"0,95267"
crabsebrae,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-13T17:00:34.000Z,1,17909015117623226,@carlamonnerat Que gostoso de ler esse comentário!! Muito Obrigado 🤩💛✨,positive,"0,985567"
selmacresporibeiro,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-13T17:13:57.000Z,1,17989035610735752,Lindo o espaço e a exposição. 🙌❤️,positive,"0,967262"
veramontani,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-13T17:49:30.000Z,1,17844995078919891,Maravilha de exposição .,positive,"0,897721"
amadarsantoro,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-13T17:51:17.000Z,1,18014098447507689,Belíssimos trabalhos 👏🏻👏🏻👏🏻😍,positive,"0,971687"
marisags5098,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-14T00:18:19.000Z,1,17967380420119731,"Comprei este belo trabalho,vale ir até lá nem que seja p conhecer e apreciar.",positive,"0,978532"
patriciaavillela,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-14T15:45:27.000Z,1,18231011554092283,👏👏👏,positive,"0,932908"
valeriagrille,https://www.instagram.com/p/CnZaRootr8u/,2023-01-14T21:56:09.000Z,1,17967807137114117,🙌As exposições estão demais de lindas!!,positive,"0,968007"
joanaquerette,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-15T05:07:01.000Z,0,17964097229184073,Foi lindo! Fiquei impactada com tudo! ❤️,positive,"0,939888"
emiliamelo.007,https://www.instagram.com/p/CnUsN2MLQ70/,2023-01-15T13:16:12.000Z,0,17954557625195155,@wanderleia8423,neutral,0
valeriagrille,https://www.instagram.com/p/CncjKDBrp3q/,2023-01-15T21:21:13.000Z,0,"1,78916E+16",Um pouco das belezas e da arte da Paraíba nessa exposição!,positive,"0,88107"
emiliamelo.007,https://www.instagram.com/p/CncjKDBrp3q/,2023-01-16T00:40:27.000Z,0,18250906378178759,Essa exposição vai ate qdo?????,neutral,0
geffe_alves,https://www.instagram.com/p/CncjKDBrp3q/,2023-01-16T01:25:33.000Z,0,18003568006525018,❤️❤️❤️❤️❤️❤️❤️❤️,positive,"0,999766"
karipontesfotografias,https://www.instagram.com/p/CncjKDBrp3q/,2023-01-16T02:29:40.000Z,0,17957944517338164,Eu fui! Gostei muito de ver os artistas que confeccionaram cada trabalho exposto e à venda na exposição! 😍,positive,"0,851593"
marielzarodriguezjp,https://www.instagram.com/p/CncjKDBrp3q/,2023-01-16T11:00:53.000Z,0,17996964946560668,😍😍😍,positive,"0,996442"
angelorafael10,https://www.instagram.com/p/CncjKDBrp3q/,2023-01-16T11:32:20.000Z,0,17967783941312656,A minha cara👏👏👏👏😍,positive,"0,990289"
genirodioribeiro,https://www.instagram.com/p/CncjKDBrp3q/,2023-01-16T13:40:27.000Z,0,17987065606785030,👏👏👏👏,positive,"0,962238"
crabsebrae,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-16T16:38:32.000Z,1,17998786303611573,@selmacresporibeiro 🤩💛,positive,"0,831754"
crabsebrae,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-16T16:38:50.000Z,1,18169073803260114,@veramontani é encantadora né?🤩💛,positive,"0,929078"
crabsebrae,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-16T16:41:06.000Z,0,17920416104571430,@amadarsantoro 🤩💛✨,positive,"0,929539"
crabsebrae,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-16T16:41:33.000Z,1,18048107854389843,@marisags5098 vale a pena mesmo né 🤩💛💛,positive,"0,894887"
crabsebrae,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-16T16:41:43.000Z,0,18025451014458428,@patriciaavillela 🤩💛💛✨,positive,"0,944181"
crabsebrae,https://www.instagram.com/p/CnZaRootr8u/,2023-01-16T16:42:10.000Z,1,17938531211535544,@mayarahfs definiu o melhor jeito de aproveitar o nosso conjunto histórico 💛✨🤩,positive,"0,955802"
crabsebrae,https://www.instagram.com/p/CnZaRootr8u/,2023-01-16T16:42:23.000Z,0,17988673477756954,@valeriagrille são encantadoras🤩💛✨,positive,"0,989107"
cilenedecastro,https://www.instagram.com/p/CncjKDBrp3q/,2023-01-16T19:02:52.000Z,0,17980556083750747,👏👏👏 ❤️,positive,"0,990296"
jupedrosagomes,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T20:46:01.000Z,1,17971252070013318,"Trançado, Xilogravuras e Modelagem.",neutral,0
graciela_urquiza,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T20:49:56.000Z,1,17941746914402771,Xilogravura,neutral,0
rlamounierv,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T20:50:08.000Z,1,17865368261813253,modelagem....escolha principal.,neutral,0
isaacmarianno,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T20:57:56.000Z,1,17952062780377762,"Entalhe, modelagem e mista",neutral,0
biaavellar,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T20:58:10.000Z,1,17993237497728320,Trançado,neutral,0
regina_machado_s,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T21:02:08.000Z,2,18068014033345354,Cerâmica e ourivesaria,neutral,0
mariedobrasil,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T21:05:55.000Z,2,17977993261932388,"Muito dificil escolher, mas…eu iria de xilogravura, entalhe e trançado 😍",positive,"0,811747"
marisags5098,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-16T21:25:06.000Z,0,17983018039882222,@crabsebrae Sempre!,positive,"0,795247"
tereza.souza.5621,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T21:26:42.000Z,2,17866468877808733,Difícil escolher. Todos b criativos.,negative,"-0,300367"
sylvianakamuratecelagem,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T21:32:36.000Z,2,18069438616345466,"Trançado,  modelagem,  técnica mista ❤️",neutral,0
anguis.art,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T21:59:23.000Z,2,18082184743319324,"Xilogravura, selaria e técnica mista. ♥",positive,"0,86487"
carmemadilia,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T22:31:41.000Z,1,17989437379631951,"Adoro todas as técnicas, em especial entalhe, técnica mista e trançado.",positive,"0,922884"
fjmsfe,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T22:36:00.000Z,1,17987182987746302,"Cerâmica,  piro gravura, aguarela, arte de trabalhar o papel.",neutral,0
silva.danif,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T22:52:14.000Z,2,17954448218510587,"Xilo, modelagem e selaria❤️",positive,"0,886413"
marcio_gonzalez_gonzalez,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T22:54:05.000Z,1,18014036974465731,"Modelagem, entalhe e mista",neutral,0
mariaemiliakubrusly,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T23:31:07.000Z,1,17969656600942968,Modelagem,neutral,0
luizcarlos.menezes,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T23:43:05.000Z,1,18009223555483719,Xilogravura ❤️,positive,"0,971558"
segueofio,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-16T23:43:24.000Z,1,18049102945381625,Não conheço várias delas.... estão pensando em oferecer cursos/oficinas? Seria ótimo 🙌👏,positive,"0,492704"
valeria_leao_70,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-17T00:15:18.000Z,1,17944481201526788,"Xilogravura, trançado e entalhe.",neutral,0
edsarta,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-17T00:34:12.000Z,3,18346985887036957,gosto de trabalhar com Papel machê,positive,"0,855083"
ericogondim,https://www.instagram.com/p/CncjKDBrp3q/,2023-01-17T02:38:19.000Z,0,18201396271225030,Demais!!,positive,"0,741885"
regi_biojoias,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-17T02:55:45.000Z,1,17972847128003027,Trançado,neutral,0
palhocadobrasil,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-17T04:28:13.000Z,1,17992076521664181,Todas,neutral,0
spadoniartesanatos,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-17T06:21:36.000Z,1,17990796448708360,"Modelagem, xilogravura e técnica mista",neutral,0
sandraportellaa,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-17T11:12:17.000Z,2,18045631894403270,Crochê e bordado,positive,"0,90093"
kishlopes,https://www.instagram.com/p/CnfVhAKOVHW/,2023-01-17T11:21:42.000Z,1,17940624479582914,Encantam meus olhos.,positive,"0,915651"
emiliamelo.007,https://www.instagram.com/p/CnhoOilMFCG/,2023-01-17T22:45:00.000Z,1,17846023571919197,@alelimaah,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CnhoOilMFCG/,2023-01-18T01:44:42.000Z,1,17895186794743830,Eu amo esse espaço do CRAB 😍❤️,positive,"0,996785"
crabsebrae,https://www.instagram.com/p/CnhoOilMFCG/,2023-01-18T18:57:16.000Z,0,17989207156693548,"@andreaoliveirarr_ gostoso demais, né?🤩💛",positive,"0,972743"
crabsebrae,https://www.instagram.com/p/CnhoOilMFCG/,2023-01-18T18:57:55.000Z,1,17915446550671185,@emiliamelo.007 🤩🤩,positive,"0,747215"
caiosanttos01,https://www.instagram.com/p/CnkMdJYLMkN/,2023-01-19T01:18:00.000Z,0,18038759740418765,😍😍😍,positive,"0,996442"
pedrogdemoura,https://www.instagram.com/p/CnXLT1MLl6T/,2023-01-20T01:18:49.000Z,0,17942755559386637,No descrição diz pra comprar ingresso. Como fazer e quais os valores?,neutral,0
marisags5098,https://www.instagram.com/p/CnpCEUasyUK/,2023-01-20T17:58:41.000Z,2,17960513519260064,"Meu banquinho lindo! Bora lá,garanta já numa linda arte indígena!",positive,"0,973327"
claudemedeiross,https://www.instagram.com/p/CnpCEUasyUK/,2023-01-21T00:02:54.000Z,1,17857295852890303,👏👏👏👏👏,positive,"0,97518"
tereza.souza.5621,https://www.instagram.com/p/CnmsCz1OB_2/,2023-01-21T20:41:06.000Z,1,17982500383870499,Muito lindo. É um encanto essas exposições no Crab.,positive,"0,859146"
vaicomrose,https://www.instagram.com/p/CnrxmfqsYKU/,2023-01-22T03:57:11.000Z,0,18022952959474621,Quero mt🙌,positive,"0,698668"
carlosmellesoficial,https://www.instagram.com/p/CnucEWZt0El/,2023-01-22T18:56:51.000Z,1,17995036879653732,Maravilhoso o CRAB / SEBRAE-RIO,positive,"0,96093"
bemonnerat,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-23T18:31:25.000Z,1,17916291224673909,Iiih gabaritei esse hein!!,positive,"0,385418"
andreazabrieszach,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-23T18:31:33.000Z,1,18309334351072817,25! 😍,positive,"0,766367"
crabsebrae,https://www.instagram.com/p/CnucEWZt0El/,2023-01-23T18:43:31.000Z,0,17928286130521354,"@carlosmellesoficial é encantador, né?🤩💛",positive,"0,93689"
crabsebrae,https://www.instagram.com/p/CnpCEUasyUK/,2023-01-23T18:44:04.000Z,1,18084218167320888,@marisags5098 que honra!!🤩💛,positive,"0,973962"
crabsebrae,https://www.instagram.com/p/CnmsCz1OB_2/,2023-01-23T18:44:21.000Z,1,17961187784106506,@tereza.souza.5621 💛🤩✨,positive,"0,921675"
selmacresporibeiro,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-23T19:11:47.000Z,1,18342900658021965,"Só faltou a visita guiada, o resto fiz tudo... ❤️🙌😍",positive,"0,459004"
jupedrosagomes,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-23T20:27:19.000Z,1,17877217694766582,"Fiz tudo, só falta a visita guiada. Como faço? Estou querendo levar umas amigas.",negative,"-0,551485"
regina.bragatto,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-23T20:43:04.000Z,1,17877880331804936,Já  visitou o @yarnbombingriodejaneiro? Decoração de Festa Junina e Natal. Cadê?,negative,"-0,628021"
brunaherodoto,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-23T20:47:43.000Z,1,18270957685107335,20 pontos,neutral,0
gracedantasm,https://www.instagram.com/p/CnhoOilMFCG/,2023-01-24T19:02:44.000Z,0,17987165356766727,"Por favor, vcs servem almoço até que horas no sábado?",neutral,0
tapetescontadores,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T18:49:44.000Z,2,18014947444505196,Está lindíssimo 😍 amamos a expo,positive,"0,999111"
crabsebrae,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-25T18:50:50.000Z,1,18043819189405433,@aracesaboaria 👀🤩,positive,"0,582056"
crabsebrae,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-25T18:51:13.000Z,0,18070916782320761,"@jupedrosagomes olá, só marcar no link do sympla🤩💛",neutral,0
crabsebrae,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-25T18:51:27.000Z,0,17984296978865167,@selmacresporibeiro venha fazer uma visita guiada🤩💛,neutral,0
crabsebrae,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-25T18:51:59.000Z,0,18001708954538184,@bemonnerat 🤩🤩🤩💛,positive,"0,904446"
crabsebrae,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-25T18:52:07.000Z,1,18341492365044942,@andreazabrieszach arrasou 🤩,positive,"0,926928"
crabsebrae,https://www.instagram.com/p/CnxFk9KuL3T/,2023-01-25T18:52:19.000Z,1,18002366224591339,@elenicefs_lele arrasou 🤩💛,positive,"0,968371"
vasconcelosdd,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T19:22:28.000Z,2,18039847756411964,😍😍😍😍😍😍,positive,"0,999658"
carlamonnerat,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T19:31:42.000Z,2,18022210966482365,Coisa mais linda !!! 😍😍,positive,"0,970996"
lucilia_ramos.br,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T19:57:21.000Z,2,17985874675838822,Lindeza❤️,positive,"0,993244"
lucienegoveiamentora,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T20:16:51.000Z,1,18241179532159930,"Veja dona @dalvalucena, que lindo😍",positive,"0,979988"
elianamonnerat,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T20:17:24.000Z,2,17954378444220633,Que  maravilha!!!!,positive,"0,929301"
lusacramentoprof,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T20:32:43.000Z,5,17987085610814940,Fui hoje(25/01). Exposição lindíssima!😍,positive,"0,994649"
parceriacarioca,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T20:53:02.000Z,3,17869070900835930,👏👏👏😍,positive,"0,985545"
spadoniartesanatos,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T21:13:30.000Z,2,17971978537907961,Lindass 😍😍,positive,"0,980838"
patadecoracao,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T22:51:25.000Z,2,18176883400250719,Uauuuu,positive,"0,961982"
bijouboxsabrina,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T23:15:12.000Z,2,17944080335375617,Espetáculo,neutral,0
suzane_martinsp,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-25T23:54:04.000Z,1,17968997699115785,😍😍😍😍,positive,"0,998567"
renata.monteiro.22,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-26T02:24:01.000Z,2,18019306822452678,@adriananassarfelicia vamos?,neutral,0
renata.monteiro.22,https://www.instagram.com/p/CnhoOilMFCG/,2023-01-26T02:25:16.000Z,0,17986673413834084,@adriananassarfelicia já tem cafeteria por lá,positive,"0,662128"
valeriagrille,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-26T02:40:48.000Z,3,17977987762840796,Linda exposição!! Viva a Paraíba!!,positive,"0,917927"
silvamauriliodejesus,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-26T11:22:39.000Z,1,17975007721988804,👏👏👏👏,positive,"0,962238"
olamuseu,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-26T11:56:49.000Z,1,17875878041815463,😍😍😍,positive,"0,996442"
evellynalmeidaatelie,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-26T12:44:02.000Z,2,17883068876792198,❤️❤️❤️como gostaria de ir.,positive,"0,993169"
perfilar.labirinto,https://www.instagram.com/p/Cn2UG63vDe7/,2023-01-26T16:08:50.000Z,1,17971344113100483,Uma honra estar participando dessa exposição mostrando nosso artesanato,positive,"0,871609"
